SampleRowID,StationCode,SampleDate,SampleTime,SampleID,GearConditionCode,SampleWeight,TrapSampleType,Cone,DepthAdjust,Q_SID,Velocity,Area_sq_ft,volume,Acre_feet
26484,gate 1,3/14/18,16:31,74_18,n,0.277,RMS,1,47,19079,2.527583333,24,720664.56,59.72628815
26485,gate 6,3/14/18,16:18,74_18,n,0.268,RMS,1,48,19079,3.6365,24.6,1030555.008,88.27719255
26486,gate 7,3/14/18,21:12,74_18,n,0.153,RMS,0.5,49,19079,3.634166667,25.3,612349.815,45.93992622
26487,gate 7,3/14/18,16:08,74_18,n,0.26,RMS,1,48,19079,3.514875,24.6,964959.723,85.20164256
26488,gate 8,3/14/18,15:54,74_18,n,0.254,RMS,1,48,19079,3.481969697,24.6,935368.4836,84.53978616
26489,gate 8,3/14/18,21:25,74_18,n,0.166,RMS,0.5,48,19079,3.56526873,24.6,631480.3974,43.66504568
26499,gate 1,3/14/18,1:15,73_18,n,0.235,RMS,1,47,10570,2.064551282,24,508375.1077,49.66249611
26500,gate 6,3/14/18,1:00,73_18,n,0.223,RMS,1,48,10570,3.328208333,24.6,795814.551,81.92550773
26501,gate 7,3/14/18,1:00,73_18,n,0.227,RMS,1,47,10570,3.077083333,24,731115,73.93872647
26490,gate 6,3/15/18,9:50,75_18,n,0.225,RMS,0.5,50,17970,3.610024752,26,912325.4554,46.54246788
26493,gate 7,3/15/18,10:01,75_18,n,0.234,RMS,0.5,49,17970,3.666449511,25.3,935032.6202,45.86622932
26496,gate 8,3/15/18,10:20,75_18,n,0.253,RMS,0.5,48,17970,3.460041667,24.6,929477.913,42.16971698
26502,gate 6,3/16/18,7:39,75_18,n,0.126,RMS,0.5,49,17970,4.05825,25.3,560598.5385,51.06972854
26503,gate 7,3/16/18,7:19,75_18,n,0.257,RMS,0.5,50,17970,3.453916667,26,996800.35,44.52020872
26504,gate 8,3/16/18,7:29,75_18,n,0.29,RMS,0.5,48,17970,2.69731405,24.6,832078.2273,32.9342891
26508,gate 6,3/16/18,13:40,76_18,n,0.25,RMS,0.5,48,18720,3.942777778,24.6,1047517.2,48.0953719
26509,gate 7,3/16/18,13:20,76_18,n,0.232,RMS,0.5,49,18720,3.58859375,25.3,909730.0472,45.00975899
26510,gate 8,3/16/18,13:06,76_18,n,0.218,RMS,0.5,48,18720,3.304583333,24.6,765777.705,40.32072734
26505,gate 6,3/17/18,3:45,76_18,n,0.203,RMS,0.5,50,18720,3.722833333,26,847912.52,47.94431779
26506,gate 7,3/17/18,4:02,76_18,n,0.22,RMS,0.5,50,18720,3.627166667,26,894024.04,46.6453815
26507,gate 8,3/17/18,4:18,76_18,n,0.236,RMS,0.5,48,18720,3.159810606,24.6,792859.6773,38.56261368
26511,gate 6,3/17/18,19:08,77_18,n,0.192,RMS,1,49,12666,3.131916667,25.3,660840.6805,79.01465896
26512,gate 7,3/17/18,18:58,77_18,n,0.202,RMS,1,49,12666,3.487458333,25.3,772918.4155,87.84042217
26513,gate 8,3/17/18,18:46,77_18,n,0.203,RMS,1,47,12666,3.213875,24,680313.06,76.93516671
26514,gate 6,3/18/18,4:02,77_18,n,0.235,RMS,1,48,12666,3.906803279,24.6,968762.1954,94.63710562
26515,gate 7,3/18/18,4:30,77_18,n,0.267,RMS,1,48,12666,3.36,24.6,947237.76,81.44414523
26516,gate 8,3/18/18,4:42,77_18,n,0.278,RMS,1,48,12666,2.716291667,24.6,797840.0535,65.88448691
26517,gate 6,3/18/18,19:24,78_18,n,0.244,RMS,1,48,10768,3.65925,24.6,955986.381,89.94437492
26518,gate 7,3/18/18,19:12,78_18,n,0.219,RMS,1,48,10768,3.375643939,24.6,792209.6223,83.04397464
26519,gate 8,3/18/18,19:00,78_18,n,0.187,RMS,1,47,10768,2.963598485,24,580391.1273,71.25105298
26520,gate 6,3/19/18,1:10,78_18,n,0.251,RMS,1,48,10768,3.614268092,24.6,954904.087,87.3369778
26521,gate 7,3/19/18,0:57,78_18,n,0.228,RMS,1,48,10768,3.310708333,24.6,796516.6965,80.19959327
26522,gate 8,3/19/18,0:40,78_18,n,0.2,RMS,1,48,10768,2.952906977,24.6,623264.1698,71.54088266
26523,gate 1,3/20/18,10:02,79_18,n,1.013888889,N,1,48,9993,2.099125,24.6,4523530.41,102.4234215
26524,gate 6,3/20/18,9:29,79_18,n,0.970833333,N,1,47,9993,3.365679825,24,6775517.368,160.2174859
26525,gate 7,3/20/18,8:47,79_18,n,0.925694444,N,1,46,9993,2.900172414,23.3,5404569.899,134.0311086
26526,gate 1,3/21/18,9:55,80_18,n,1.009027778,N,1,47,10288,2.122702703,24,4441373.319,101.0476658
26527,gate 6,3/21/18,9:17,80_18,n,0.9625,N,1,48,10288,3.567724458,24.6,7298622.362,174.0813653
26528,gate 7,3/21/18,8:37,80_18,n,0.875694444,N,1,48,10288,3.023266129,24.6,5627011.757,147.5153986
26529,gate 1,3/21/18,19:09,81_18,n,0.264,RMS,1,48,13874,2.356781046,24.6,674850.1118,58.68343488
26530,gate 6,3/21/18,19:20,81_18,n,0.272,RMS,1,49,13874,3.80275,25.3,1154514.9,97.44123217
26531,gate 7,3/21/18,19:32,81_18,n,0.282,RMS,1,48,13874,3.171742424,24.6,969068.8064,78.88921504
26532,gate 6,3/22/18,4:42,81_18,n,0.308,RMS,1,48,13874,4.246666667,24.6,1360173.36,101.3807914
26533,gate 7,3/22/18,4:22,81_18,n,0.288,RMS,1,48,13874,3.612459016,24.6,1082393.87,86.27897266
26534,gate 8,3/22/18,3:53,81_18,n,0.25,RMS,1,48,13874,3.429416667,24.6,825076.497,75.76460028
26535,gate 1,3/23/18,14:25,83_18,n,0.118,RHF,1,48,18906,2.7125,24.6,680620.5,132.4143788
26536,gate 6,3/23/18,14:55,83_18,n,0.142,RHF,1,49,18906,3.590416667,25.3,1117301.763,180.6318244
26537,gate 8,3/23/18,14:39,83_18,n,0.136,RHF,1,48,18906,3.472,24.6,1004435.712,169.549052
26538,gate 1,3/24/18,14:01,84_18,n,0.279,RMS,1,48,15654,2.484416667,24.6,759068.793,62.45814227
26539,gate 6,3/24/18,13:15,84_18,n,0.237,RMS,1,49,15654,3.911959459,25.3,1045150.385,101.2377694
26540,gate 8,3/24/18,13:41,84_18,n,0.26,RMS,1,47,15654,3.523333333,24,979204.8,86.45941937
26541,gate 6,3/24/18,22:00,84_18,n,0.234,RMS,1,48,15654,3.74045,24.6,899907.3846,88.2864567
26542,gate 7,3/24/18,22:20,84_18,n,0.255,RMS,1,49,15654,3.626175,25.3,979806.9897,88.20891533
26543,gate 8,3/24/18,22:39,84_18,n,0.273,RMS,1,47,15654,3.322749196,24,909104.1801,76.44747341
26544,gate 6,3/25/18,18:47,85_18,n,0.189,RMS,1,49,12778,3.745,25.3,801572.31,97.36279461
26545,gate 7,3/25/18,18:54,85_18,n,0.193,RMS,1,48,12778,3.71875,24.6,790398,94.01575815
26546,gate 8,3/25/18,19:11,85_18,n,0.206,RMS,1,45,12778,3.109166667,22.7,652141.49,72.6752844
26547,gate 6,3/25/18,21:23,85_18,n,0.225,RMS,1,48,12778,3.686824324,24.6,848913.4216,86.61498027
26548,gate 7,3/25/18,21:46,85_18,n,0.248,RMS,1,48,12778,3.66275,24.6,929869.668,86.07608971
26549,gate 8,3/25/18,22:02,85_18,n,0.246,RMS,1,45,12778,3.121598361,22.7,727026.5014,67.84647112
26550,gate 1,3/27/18,9:38,86_18,n,0.901388889,N,1,47,11643,2.04375,24,3820014,97.2892562
26551,gate 6,3/27/18,9:00,86_18,n,0.89375,N,1,48,11643,3.240953947,24.6,6156555.01,158.1371248
26552,gate 7,3/27/18,8:14,86_18,n,0.864583333,N,1,47,11643,3.612109375,24,6475789.688,171.9483471
26553,gate 1,3/28/18,9:37,87_18,n,0.999305556,N,1,47,11100,1.9228125,24,3984375.15,91.5322314
26554,gate 6,3/28/18,8:55,87_18,n,0.996527778,N,1,48,11100,3.468791667,24.6,7347108.878,169.2540992
26555,gate 7,3/28/18,8:07,87_18,n,0.995138889,N,1,47,11100,3.116458333,24,6430874.1,148.353719
26556,gate 1,3/29/18,9:24,88_18,n,0.990972222,N,1,47,10669,1.941969697,24,3990514.691,92.44417731
26557,gate 6,3/29/18,8:46,88_18,n,0.99375,N,1,48,10669,3.355625,24.6,7087603.478,163.732314
26558,gate 7,3/29/18,8:12,88_18,n,1.003472222,N,1,47,10669,3.009766667,24,6262722.48,143.274843
26559,gate 1,3/30/18,9:26,89_18,n,1.001388889,N,1,47,10526,1.982904412,24,4117461.353,94.39280506
26560,gate 6,3/30/18,8:58,89_18,n,1.008333333,N,1,48,10526,3.448888889,24.6,7391493.12,168.2829752
26561,gate 7,3/30/18,8:16,89_18,n,1.002777778,N,1,46,10526,2.939153226,23.3,5933303.887,135.832602
26562,gate 1,3/31/18,9:16,90_18,n,0.993055556,N,1,47,10381,2.065860656,24,4254020.262,98.3417965
26563,gate 6,3/31/18,8:49,90_18,n,0.99375,N,1,47,10381,3.240697674,24,6677911.256,154.2679224
26564,gate 7,3/31/18,8:23,90_18,n,1.004861111,N,1,47,10381,3.0135,24,6279169.68,143.452562
26565,gate 1,4/1/18,10:10,91_18,n,1.0375,N,1,47,10084,1.976041667,24,4251177,94.0661157
26566,gate 6,4/1/18,9:36,91_18,n,0.977083333,N,1,47,10084,3.523916667,24,7139737.08,167.7500826
26567,gate 7,4/1/18,9:06,91_18,n,0.934027778,N,1,46,10084,2.954918033,23.3,5556161.926,136.5611706
26568,gate 1,4/2/18,9:39,92_18,n,0.978472222,N,1,46,10042,1.964083333,23.3,3868815.997,90.76986777
26569,gate 6,4/2/18,8:52,92_18,nr,0.969444444,N,1,48,10042,2.905345395,24.6,5986452.564,141.7616464
26570,gate 7,4/2/18,8:17,92_18,n,0.965972222,N,1,47,10042,2.606625,24,5221174.14,124.0839669
26571,gate 1,4/3/18,10:28,93_18,n,1.034027778,N,1,47,9773,1.952222222,24,4185876.8,92.9322314
26572,gate 6,4/3/18,9:28,93_18,n,1.011111111,N,1,48,9773,3.475154321,24.6,7468301.244,169.5645546
26573,gate 7,4/3/18,8:36,93_18,n,1.013194444,N,1,47,9773,3.243055556,24,6813530,154.3801653
26574,gate 1,4/4/18,9:38,94_18,n,0.965277778,N,1,47,9604,2.051993243,24,4107269.676,97.68166183
26575,gate 6,4/4/18,9:02,94_18,n,0.981944444,N,1,47,9604,3.372541667,24,6867034.44,160.5441322
26576,gate 7,4/4/18,8:23,94_18,n,0.990972222,N,1,47,9604,2.87733871,24,5912585.768,136.9708344
26577,gate 1,4/5/18,9:19,95.0_18,nr,0.986805556,N,1,46,9566,1.970639535,23.3,3914789.733,91.07286181
26578,gate 6,4/5/18,8:48,95.G_18,n,0.990277778,N,1,47,9566,3.566791667,24,7324192.68,169.7910744
26579,gate 7,4/5/18,8:17,95.G_18,n,0.995833333,N,1,47,9566,2.803208333,24,5788513.08,133.4419835
26580,gate 1,4/6/18,9:46,96_18,n,1.01875,N,1,47,9826,2.018068182,24,4263128.673,96.06671675
26581,gate 6,4/6/18,9:07,96_18,n,1.013194444,N,1,47,9826,3.555681818,24,7470345.273,169.2622089
26582,gate 7,4/6/18,8:28,96_18,n,1.007638889,N,1,47,9826,2.683333333,24,5606664,127.7355372
26583,gate 1,4/9/18,12:50,100_18,n,0.266,RMS,1,47,17141,2.430113636,24,731367,63.11983471
26584,gate 7,4/9/18,13:20,100_18,n,0.284,RMS,1,49,17141,3.498541667,25.3,1184305.334,95.73207538
26585,gate 8,4/9/18,13:04,100_18,n,0.257,RMS,1,48,17141,3.638143939,24.6,1084719.892,96.89393866
26586,gate 1,4/9/18,22:18,100_18,n,0.24,RMS,0.5,47,17141,2.773634106,24,627063.1987,29.99039632
26587,gate 7,4/9/18,22:32,100_18,n,0.244,RMS,0.5,45,17141,4.037833333,22.7,879924.64,41.39403724
26588,gate 8,4/9/18,22:47,100_18,n,0.249,RMS,0.5,48,17141,3.626583333,24.6,872512.431,40.22114311
26593,gate 1,4/10/18,20:33,101_18,n,0.286,RMS,0.5,47,14267,2.418550725,24,783610.4348,31.44968578
26594,gate 6,4/10/18,20:01,101_18,n,0.24,RMS,0.5,49,14267,3.726625,25.3,1069176.166,51.13522372
26595,gate 7,4/10/18,19:46,101_18,n,0.215,RMS,0.5,48,14267,3.610037879,24.6,900502.2886,48.07601857
26596,gate 8,4/10/18,19:31,101_18,n,0.184,RMS,0.5,48,14267,3.545555556,24.6,758819.8,47.33724348
26589,gate 1,4/11/18,6:39,101_18,n,0.271,RMS,0.5,47,14267,2.522333333,24,642892.32,27.23021561
26590,gate 6,4/11/18,6:16,101_18,n,0.228,RMS,0.5,48,14267,4.109722222,24.6,903826.55,45.50219852
26591,gate 7,4/11/18,6:00,101_18,n,0.196,RMS,0.5,48,14267,3.593041667,24.6,678826.176,39.75434868
26592,gate 8,4/11/18,6:09,101_18,n,0.202,RMS,0.5,48,14267,3.413375,24.6,665034.678,37.78984023
26597,gate 1,4/11/18,13:09,102_18,n,0.219,RMS,1,47,13008,2.495791667,24,621751.62,65.17558524
26598,gate 6,4/11/18,12:28,102_18,n,0.171,RMS,1,49,13008,4.313166667,25.3,883897.245,118.6636762
26599,gate 7,4/11/18,12:41,102_18,n,0.19,RMS,1,48,13008,3.273229167,24.6,724692.9375,87.56137179
26600,gate 8,4/11/18,12:53,102_18,n,0.205,RMS,1,48,13008,3.330555556,24.6,796375.8,89.18181818
26603,gate 1,4/12/18,15:54,103_18,n,0.225,RMS,1,46,12873,2.369791667,23.3,589708.4375,60.16819075
26604,gate 6,4/12/18,16:04,103_18,n,0.231,RMS,1,48,12873,3.766,24.6,1017226.728,101.0922615
26605,gate 7,4/12/18,16:16,103_18,n,0.241,RMS,1,47,12873,3.338125,24,918117.9,87.45679161
26606,gate 1,4/12/18,1:42,102_18,n,0.311,RMS,1,47,13008,2.408208955,24,700499.8209,51.7082415
26607,gate 8,4/12/18,16:25,103_18,n,0.247,RMS,1,48,12873,2.9295,24.6,847492.632,78.76823368
26608,gate 6,4/12/18,1:26,102_18,n,0.278,RMS,1,49,13008,4.099101563,25.3,1126260.947,93.00501311
26609,gate 7,4/12/18,1:16,102_18,n,0.257,RMS,1,48,13008,3.419509669,24.6,842881.7772,75.29145159
26614,gate 8,4/12/18,0:58,102_18,n,0.222,RMS,1,48,13008,3.471491935,24.6,737844.7819,76.29993443
26610,gate 1,4/13/18,3:49,103_18,n,0.242,RMS,1,47,12873,2.148483607,24,485729.1738,46.07771685
26611,gate 6,4/13/18,4:14,103_18,n,0.29,RMS,1,48,12873,4.188041667,24.6,1162131.306,91.99608198
26612,gate 7,4/13/18,4:21,103_18,n,0.309,RMS,1,48,12873,3.51016129,24.6,1036199.613,76.98339774
26613,gate 8,4/13/18,3:14,103_18,n,0.215,RMS,1,48,12873,3.091931818,24.6,634353.0995,67.73368992
26615,gate 1,4/16/18,19:26,107_18,n,0.219,RMS,1,48,11460,2.310627036,24.6,600245.4489,62.92118454
26616,gate 6,4/16/18,19:38,107_18,n,0.227,RMS,1,49,11460,4.111333333,25.3,1135862.728,114.8714546
26617,gate 7,4/16/18,19:47,107_18,n,0.231,RMS,1,48,11460,3.371375,24.6,920587.6575,91.48824505
26618,gate 1,4/17/18,6:18,107_18,n,0.24,RMS,1,47,11460,2.1805,24,480407.76,45.95268595
26619,gate 6,4/17/18,6:02,107_18,n,0.194,RMS,1,48,11460,3.957916667,24.6,724393.74,85.72057738
26620,gate 7,4/17/18,7:00,107_18,n,0.285,RMS,1,48,11460,3.023708333,24.6,812264.817,65.42819076
26621,gate 1,4/17/18,12:45,108_18,n,0.224,RMS,1,48,11056,2.164166667,24.6,574975.8,58.92691116
26622,gate 6,4/17/18,12:55,108_18,n,0.231,RMS,1,48,11056,4.037833333,24.6,1108530.612,110.1660656
26623,gate 7,4/17/18,13:06,108_18,n,0.24,RMS,1,48,11056,3.226661631,24.6,919172.6456,87.92208502
26624,gate 1,4/18/18,0:34,108_18,n,0.23,RMS,1,47,11056,2.127702232,24,447328.1172,44.64887184
26625,gate 6,4/18/18,0:51,108_18,n,0.243,RMS,1,48,11056,3.803576389,24.6,864568.1275,81.67799653
26626,gate 7,4/18/18,1:21,108_18,n,0.279,RMS,1,48,11056,3.138023743,24.6,819814.9789,67.45649546
26627,gate 1,4/18/18,19:53,109_18,n,1,SS,1,47,10576,2.161653117,24,1995292.293,45.80560819
26628,gate 6,4/18/18,19:28,109_18,n,1,SS,1,48,10576,3.420083333,24.6,3074258.187,70.57525682
26629,gate 7,4/18/18,19:38,109_18,n,1,SS,1,47,10576,2.946125,24,2596361.04,59.60424793
26630,gate 1,4/19/18,6:28,109_18,n,1,SS,1,47,10576,2.179041667,24,1992515.7,45.74186639
26631,gate 6,4/19/18,6:13,109_18,n,1,SS,1,48,10576,3.571166667,24.6,3399822.09,78.04917562
26632,gate 7,4/19/18,6:20,109_18,n,1,SS,1,48,10576,2.909302326,24.6,2756831.609,63.2881453
26633,gate 1,4/20/18,8:43,110_18,n,1.09375,N,1,46,10153,2.102897351,23.3,4630264.532,97.18514039
26634,gate 6,4/20/18,8:42,110_18,n,1.103472222,N,1,47,10153,3.663333333,24,8382292.8,174.3867769
26635,gate 7,4/20/18,9:23,110_18,n,1.127083333,N,1,48,10153,2.797083333,24.6,6700547.385,136.4791736
26636,gate 1,4/23/18,19:25,114_18,n,0.243,RMS,1,46,11012,2.008611111,23.3,558799.6283,52.79125225
26637,gate 6,4/23/18,19:45,114_18,n,0.25,RMS,1,48,11012,3.365833333,24.6,1068113.55,98.08205234
26638,gate 7,4/23/18,19:59,114_18,n,0.272,RMS,1,48,11012,3.084375,24.6,1015215.863,85.68437234
26639,gate 1,4/24/18,6:09,114_18,n,0.232,RMS,1,46,11012,1.943083333,23.3,391165.992,38.70661869
26640,gate 6,4/24/18,6:21,114_18,n,0.243,RMS,1,48,11012,3.180333333,24.6,708819.972,66.96406376
26641,gate 7,4/24/18,6:55,114_18,n,0.288,RMS,1,47,11012,2.975291667,24,766911.18,61.13145183
26647,gate 1,4/24/18,20:02,115_18,n,1,SS,1,47,11526,2.209131944,24,359469.95,8.252294536
26649,gate 6,4/24/18,19:26,115_18,n,1,SS,1,48,11526,3.822583333,24.6,4429074.405,101.6775575
26650,gate 7,4/24/18,19:49,115_18,n,1,SS,1,48,11526,3.264916667,24.6,2573355.078,59.07610372
26645,gate 1,4/25/18,8:04,115_18,n,1,SS,1,47,11526,2.068387097,24,2150460.697,49.36778459
26646,gate 6,4/25/18,7:08,115_18,n,1,SS,1,49,11526,3.969291667,25.3,4229820.095,97.10330795
26648,gate 7,4/25/18,7:34,115_18,n,1,SS,1,48,11526,3.101583333,24.6,3227445.585,74.09195558
26642,gate 1,4/26/18,9:54,116_18,n,1.076388889,N,1,47,11788,2.188666667,24,4885104,104.1877686
26643,gate 6,4/26/18,8:40,116_18,n,1.063888889,N,1,48,11788,3.575541667,24.6,8085129.234,174.4627934
26644,gate 7,4/26/18,8:30,116_18,n,1.038888889,N,1,48,11788,3.384791667,24.6,7473944.94,165.1554545
26651,gate 1,4/27/18,10:07,117_18,pb,1.009027778,N,1,46,11909,2.193333333,23.3,4455304.84,101.3646281
26652,gate 6,4/27/18,8:51,117_18,n,1.007638889,N,1,48,11909,4.083041667,24.6,8744552.345,199.225438
26653,gate 7,4/27/18,8:46,117_18,n,1.011111111,N,1,47,11909,3.209791667,24,6729777.6,152.7966942
26654,gate 8,4/27/18,10:02,117_18,n,0.980555556,N,1,48,11909,3.315958333,24.6,6910828.554,161.796843
26655,gate 1,4/28/18,10:27,118_18,pb,1.013888889,N,1,46,12861,2.353458333,23.3,4803596.735,108.7647851
26656,gate 6,4/28/18,8:53,118_18,n,1.001388889,N,1,49,12861,3.581666667,25.3,7840110.74,179.7345455
26657,gate 7,4/28/18,8:58,118_18,n,1.008333333,N,1,47,12861,3.218023256,24,6728500.465,153.1885451
26658,gate 8,4/28/18,10:00,118_18,n,0.998611111,N,1,48,12861,3.115291667,24.6,6612169.179,152.0056364
26659,gate 1,4/29/18,10:56,119_18,n,1.020138889,N,1,46,13321,2.473758278,23.3,5080263.373,114.3244322
26660,gate 6,4/29/18,9:16,119_18,n,1.015972222,N,1,50,13321,3.4195,26,7804256.46,176.3444628
26661,gate 7,4/29/18,9:24,119_18,n,1.018055556,N,1,48,13321,3.5021875,24.6,7578089.348,170.883595
26662,gate 8,4/29/18,10:39,119_18,n,1.027083333,N,1,48,13321,3.55,24.6,7749664.2,173.2165289
26663,gate 1,4/30/18,10:44,120_18,tb,0.991666667,N,1,47,15241,2.760492424,24,5676455.782,131.408565
26664,gate 6,4/30/18,9:19,120_18,n,1.002083333,N,1,49,15241,3.503712121,25.3,7674790.305,175.8226446
26665,gate 7,4/30/18,9:01,120_18,n,0.984027778,N,1,48,15241,3.454692557,24.6,7225461.845,168.5661558
26666,gate 8,4/30/18,9:31,120_18,n,0.952777778,N,1,48,15241,3.184416667,24.6,6448673.028,155.3784793
26667,gate 1,5/1/18,11:59,121_18,n,0.909722222,N,1,47,15203,2.84375,24,5364450,135.3719008
26668,gate 6,5/1/18,8:30,121_18,n,0.965972222,N,1,48,15203,3.592166667,24.6,7375134.858,175.2739835
26669,gate 7,5/1/18,9:49,121_18,n,1.033333333,N,1,48,15203,3.271625,24.6,7185430.728,159.6336694
26670,gate 8,5/1/18,10:50,121_18,n,1.054861111,N,1,47,15203,3.445458333,24,7536457.74,164.0152066
26675,gate 1,5/2/18,12:06,122_18,n,1.004861111,N,1,47,15281,2.698356164,24,5622510.773,128.4506736
26676,gate 6,5/2/18,8:38,122_18,n,1.005555556,N,1,48,15281,3.569746377,24.6,7629433.304,174.1800216
26677,gate 7,5/2/18,10:16,122_18,n,1.01875,N,1,48,15281,3.299916667,24.6,7145283.159,161.0141157
26678,gate 8,5/2/18,12:57,122_18,n,1.088194444,N,1,48,15281,3.250625,24.6,7518344.558,158.6090083
26671,gate 1,5/3/18,11:47,123_18,n,0.986805556,N,1,47,15209,2.61909375,24,5359294.395,124.6775207
26672,gate 6,5/3/18,8:31,123_18,n,0.995138889,N,1,49,15209,3.79575,25.3,8256872.201,190.4776364
26673,gate 7,5/3/18,8:34,123_18,n,0.929166667,N,1,48,15209,3.164411765,24.6,6249358.821,154.4023724
26674,gate 8,5/3/18,10:43,123_18,n,0.906944444,N,1,48,15209,3.419208333,24.6,6591057.459,166.8347603
26679,gate 1,5/4/18,9:20,124_18,pb,0.897916667,N,1,48,15148,2.591461916,24.6,4945722.141,126.4462079
26680,gate 6,5/4/18,8:43,124_18,n,1.008333333,N,1,49,15148,3.472159091,25.3,7653110.85,174.2392562
26681,gate 7,5/4/18,8:49,124_18,n,1.010416667,N,1,48,15148,3.297291667,24.6,7081197.638,160.8860331
26682,gate 8,5/4/18,10:38,124_18,n,0.996527778,N,1,48,15148,3.337366667,24.6,7068742.842,162.8414281
26683,gate 1,5/5/18,13:08,125_18,n,1.158333333,N,1,46,14995,2.991749175,23.3,6976352.198,138.2633172
26684,gate 6,5/5/18,10:12,125_18,n,1.061805556,N,1,49,14995,3.582562696,25.3,8315206.834,179.7795098
26685,gate 7,5/5/18,8:26,125_18,n,0.984027778,N,1,48,14995,2.981511628,24.6,6235807.718,145.478055
26686,gate 8,5/5/18,11:35,125_18,n,1.039583333,N,1,48,14995,3.209641256,24.6,7091933.448,156.6092725
26687,gate 1,5/6/18,11:00,126.0_18,nr,0.911111111,N,1,47,16479,2.791940789,24,5274757.895,132.9056111
26688,gate 6,5/6/18,9:26,126_18,n,0.968055556,N,1,49,16479,3.650208333,25.3,7724176.653,183.1740909
26689,gate 7,5/6/18,9:12,126_18,n,1.031944444,N,1,47,16479,3.478416667,24,7443255.12,165.5841322
26690,gate 8,5/6/18,10:51,126_18,n,1.100694444,N,1,48,16479,3.474779412,24.6,8129107.443,169.5462615
26691,gate 1,5/7/18,11:38,127_18,pb,1.013888889,N,1,47,16838,2.76825,24,5819968.8,131.7778512
26692,gate 6,5/7/18,8:56,127_18,n,0.979166667,N,1,50,16838,3.600743243,26,7920194.838,185.6912218
26693,gate 7,5/7/18,10:50,127_18,n,1.068055556,N,1,48,16838,3.585113636,24.6,8138523.445,174.9298422
26694,gate 8,5/7/18,10:44,127_18,n,0.995138889,N,1,48,16838,3.34425,24.6,7073449.929,163.1772893
26695,gate 1,5/8/18,13:21,128_18,n,1.071527778,N,1,47,17092,2.38546875,24,5300320.725,113.5561983
26696,gate 6,5/8/18,8:41,128_18,n,0.989583333,N,1,49,17092,4.205080645,25.3,9096220.198,211.0185924
26697,gate 7,5/8/18,10:25,128_18,n,0.982638889,N,1,48,17092,3.534125,24.6,7381161.428,172.4419339
26698,gate 8,5/8/18,12:09,128_18,n,1.059027778,N,1,48,17092,3.310416667,24.6,7451416.875,161.5264463
26699,gate 6,5/10/18,9:07,130_18,n,0.996527778,N,1,49,16828,3.668583333,25.3,7991385.133,184.0961818
26700,gate 7,5/10/18,10:38,130_18,n,1.048611111,N,1,48,16828,3.845333333,24.6,8570325.12,187.626843
26701,gate 8,5/10/18,12:00,130_18,n,1.089583333,N,1,48,16828,3.230867347,24.6,7482184.76,157.6449654
26702,gate 6,5/11/18,8:35,131_18,n,0.977777778,N,1,48,16665,3.747625,24.6,7788344.256,182.8593223
26703,gate 7,5/11/18,8:34,131_18,n,0.913888889,N,1,48,16665,3.70825,24.6,7202964.132,180.9380826
26704,gate 8,5/11/18,9:38,131_18,n,0.901388889,N,1,48,16665,3.03975,24.6,5823698.958,148.3197025
26705,gate 6,5/12/18,8:41,132_18,n,1.004166667,N,1,48,17159,4.053291667,24.6,8650924.191,197.7738347
26706,gate 7,5/12/18,9:34,132_18,n,1.041666667,N,1,48,17159,3.427083333,24.6,7587562.5,167.2190083
26707,gate 8,5/12/18,10:51,132_18,n,1.050694444,N,1,47,17159,2.88575,24,6287241.24,137.3712397
26708,gate 6,5/13/18,9:13,133_18,n,1.022222222,N,1,48,17901,3.865458333,24.6,8398373.088,188.6088099
26709,gate 7,5/13/18,10:50,133_18,n,1.052777778,N,1,49,17901,3.770245902,25.3,8676421.65,189.1977943
26712,gate 8,5/13/18,12:21,133_18,n,1.0625,N,1,47,17901,2.974081365,24,6552496.063,141.5761046
26713,gate 6,5/14/18,8:50,134_18,n,0.984027778,N,1,48,17831,4.286333333,24.6,8964831.876,209.1447273
26714,gate 7,5/14/18,10:29,134_18,n,0.985416667,N,1,48,17831,3.446666667,24.6,7218850.32,168.1745455
26715,gate 8,5/14/18,11:38,134_18,n,0.970138889,N,1,47,17831,3.430583333,24,6901235.88,163.3071074
26716,gate 6,5/18/18,8:36,138_18,n,1.018055556,N,1,48,18789,3.835896382,24.6,8300173.965,187.1663821
26717,gate 7,5/18/18,9:33,138_18,n,1.054166667,N,1,49,18789,3.796923077,25.3,8749340.972,190.5365035
26718,gate 8,5/18/18,12:17,138_18,n,1.13125,N,1,47,18789,2.891583333,24,6782960.52,137.6489256
26719,gate 6,5/19/18,8:48,139_18,n,1.008333333,N,1,48,18932,3.845625,24.6,8241758.91,187.6410744
26720,gate 7,5/19/18,10:44,139_18,n,1.049305556,N,1,51,18932,4.000614754,26.6,9647706.514,211.0737569
26721,gate 8,5/19/18,12:29,139_18,n,1.008333333,N,1,47,18932,2.963440041,24,6196197.512,141.0695424
26722,gate 6,5/20/18,8:21,140_18,n,0.98125,N,1,49,18877,4.175208333,25.3,8955546.311,209.5195455
26723,gate 7,5/20/18,9:53,140_18,n,0.964583333,N,1,49,18877,3.63125,25.3,7656497.888,182.2227273
26724,gate 8,5/20/18,11:20,140_18,n,0.952083333,N,1,47,18877,2.692732558,24,5316100.326,128.1829714
26725,gate 6,5/20/18,19:00,141_18,n,1,N,1,48,19202,3.6855,24.6,3476030.922,79.79868967
